,year,sample,yearSampleLabel,Cohort,CohortLabel,stattype,subject,grade,scale,jurisdiction,jurisLabel,variable,variableLabel,varValue,varValueLabel,value,isStatDisplayable,errorFlag
380,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,MO,Missouri,TOTAL,All students,1,All students,7.49656400854966,1,0
381,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,MO,Missouri,TOTAL,All students,1,All students,38.7775790780148,1,0
382,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,MO,Missouri,TOTAL,All students,1,All students,239.502289164298,1,0
383,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,MO,Missouri,TOTAL,All students,1,All students,32.8415080160823,1,0
384,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,MO,Missouri,TOTAL,All students,1,All students,31.1067974520661,1,0
385,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,MS,Mississippi,TOTAL,All students,1,All students,3.93217238484527,1,0
386,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,MS,Mississippi,TOTAL,All students,1,All students,45.8290836991431,1,0
387,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,MS,Mississippi,TOTAL,All students,1,All students,234.69419302812,1,0
388,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,MS,Mississippi,TOTAL,All students,1,All students,27.481851037791,1,0
389,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,MS,Mississippi,TOTAL,All students,1,All students,27.7578697626319,1,0
390,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,MT,Montana,TOTAL,All students,1,All students,5.99428388828854,1,0
391,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,MT,Montana,TOTAL,All students,1,All students,41.5396405529998,1,0
392,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,MT,Montana,TOTAL,All students,1,All students,240.721634498618,1,0
393,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,MT,Montana,TOTAL,All students,1,All students,35.329287607371,1,0
394,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,MT,Montana,TOTAL,All students,1,All students,29.12997638727,1,0
395,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,NC,North Carolina,TOTAL,All students,1,All students,8.59508037455356,1,0
396,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,NC,North Carolina,TOTAL,All students,1,All students,38.7031970797823,1,0
397,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,NC,North Carolina,TOTAL,All students,1,All students,240.951393074866,1,0
398,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,NC,North Carolina,TOTAL,All students,1,All students,33.4173335619779,1,0
399,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,NC,North Carolina,TOTAL,All students,1,All students,31.0961099578001,1,0
400,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,ND,North Dakota,TOTAL,All students,1,All students,8.00251634571585,1,0
401,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,ND,North Dakota,TOTAL,All students,1,All students,39.6192390392758,1,0
402,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,ND,North Dakota,TOTAL,All students,1,All students,244.243515259852,1,0
403,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,ND,North Dakota,TOTAL,All students,1,All students,37.7985295414474,1,0
404,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,ND,North Dakota,TOTAL,All students,1,All students,28.381831098297,1,0
405,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,NE,Nebraska,TOTAL,All students,1,All students,9.7830722445518,1,0
406,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,NE,Nebraska,TOTAL,All students,1,All students,36.7851829233884,1,0
407,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,NE,Nebraska,TOTAL,All students,1,All students,245.59067458725,1,0
408,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,NE,Nebraska,TOTAL,All students,1,All students,38.8457484406866,1,0
409,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,NE,Nebraska,TOTAL,All students,1,All students,29.7207395569967,1,0
410,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,NH,New Hampshire,TOTAL,All students,1,All students,9.81932925664822,1,0
411,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,NH,New Hampshire,TOTAL,All students,1,All students,37.586019839157,1,0
412,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,NH,New Hampshire,TOTAL,All students,1,All students,245.319838570829,1,0
413,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,NH,New Hampshire,TOTAL,All students,1,All students,37.8907411896788,1,0
414,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,NH,New Hampshire,TOTAL,All students,1,All students,29.494914099249,1,0
415,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,NJ,New Jersey,TOTAL,All students,1,All students,12.3274038118784,1,0
416,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,NJ,New Jersey,TOTAL,All students,1,All students,37.4996283715517,1,0
417,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,NJ,New Jersey,TOTAL,All students,1,All students,247.855231175611,1,0
418,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,NJ,New Jersey,TOTAL,All students,1,All students,37.6035734737291,1,0
419,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,NJ,New Jersey,TOTAL,All students,1,All students,30.0431486208676,1,0
420,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,NM,New Mexico,TOTAL,All students,1,All students,4.11814458725053,1,0
421,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,NM,New Mexico,TOTAL,All students,1,All students,42.1594773651861,1,0
422,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,NM,New Mexico,TOTAL,All students,1,All students,229.704281935704,1,0
423,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,NM,New Mexico,TOTAL,All students,1,All students,23.0656419959483,1,0
424,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,NM,New Mexico,TOTAL,All students,1,All students,30.4914464506441,1,0
425,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,NT,National,TOTAL,All students,1,All students,8.14495692663049,1,0
426,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,NT,National,TOTAL,All students,1,All students,39.4439297737889,1,0
427,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,NT,National,TOTAL,All students,1,All students,239.722230131194,1,0
428,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,NT,National,TOTAL,All students,1,All students,32.049777438056,1,0
429,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,NT,National,TOTAL,All students,1,All students,31.4858354533614,1,0
430,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,NV,Nevada,TOTAL,All students,1,All students,3.7235120351897,1,0
431,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,NV,Nevada,TOTAL,All students,1,All students,42.1449524946782,1,0
432,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,NV,Nevada,TOTAL,All students,1,All students,231.685162157891,1,0
433,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,NV,Nevada,TOTAL,All students,1,All students,27.0065075470761,1,0
434,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,NV,Nevada,TOTAL,All students,1,All students,31.4337986936691,1,0
435,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,NY,New York,TOTAL,All students,1,All students,5.43649228484377,1,0
436,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,NY,New York,TOTAL,All students,1,All students,40.6411338650107,1,0
437,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,NY,New York,TOTAL,All students,1,All students,235.548457260667,1,0
438,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,NY,New York,TOTAL,All students,1,All students,30.0314595044678,1,0
439,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,NY,New York,TOTAL,All students,1,All students,30.9853768846334,1,0
440,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,OH,Ohio,TOTAL,All students,1,All students,8.28008953316917,1,0
441,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,OH,Ohio,TOTAL,All students,1,All students,40.0115333551488,1,0
442,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,OH,Ohio,TOTAL,All students,1,All students,240.928372101796,1,0
443,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,OH,Ohio,TOTAL,All students,1,All students,32.871378577472,1,0
444,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,OH,Ohio,TOTAL,All students,1,All students,30.5075922466472,1,0
445,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,OK,Oklahoma,TOTAL,All students,1,All students,4.3836302785501,1,0
446,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,OK,Oklahoma,TOTAL,All students,1,All students,45.2914938973047,1,0
447,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,OK,Oklahoma,TOTAL,All students,1,All students,237.326270225647,1,0
448,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,OK,Oklahoma,TOTAL,All students,1,All students,30.8013162237213,1,0
449,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,OK,Oklahoma,TOTAL,All students,1,All students,28.019115245315,1,0
450,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,OR,Oregon,TOTAL,All students,1,All students,6.54643397747148,1,0
451,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,OR,Oregon,TOTAL,All students,1,All students,39.5603152202053,1,0
452,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,OR,Oregon,TOTAL,All students,1,All students,233.132459994163,1,0
453,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,OR,Oregon,TOTAL,All students,1,All students,26.714621204303,1,0
454,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,OR,Oregon,TOTAL,All students,1,All students,33.6724996966821,1,0
455,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,PA,Pennsylvania,TOTAL,All students,1,All students,10.1186647543246,1,0
456,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,PA,Pennsylvania,TOTAL,All students,1,All students,36.7229248199316,1,0
457,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,PA,Pennsylvania,TOTAL,All students,1,All students,241.672327208486,1,0
458,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,PA,Pennsylvania,TOTAL,All students,1,All students,33.5065830917406,1,0
459,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,PA,Pennsylvania,TOTAL,All students,1,All students,32.7493811776363,1,0
460,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,RI,Rhode Island,TOTAL,All students,1,All students,6.66860701083624,1,0
461,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,RI,Rhode Island,TOTAL,All students,1,All students,39.9053506486563,1,0
462,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,RI,Rhode Island,TOTAL,All students,1,All students,237.554934304512,1,0
463,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,RI,Rhode Island,TOTAL,All students,1,All students,31.9742231634215,1,0
464,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,RI,Rhode Island,TOTAL,All students,1,All students,32.1961956279356,1,0
465,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,SC,South Carolina,TOTAL,All students,1,All students,5.55642065720205,1,0
466,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,SC,South Carolina,TOTAL,All students,1,All students,42.887140597223,1,0
467,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,SC,South Carolina,TOTAL,All students,1,All students,234.043992967064,1,0
468,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,SC,South Carolina,TOTAL,All students,1,All students,26.346814248279,1,0
469,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,SC,South Carolina,TOTAL,All students,1,All students,30.8757609055359,1,0
470,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,SD,South Dakota,TOTAL,All students,1,All students,6.85616925529145,1,0
471,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,SD,South Dakota,TOTAL,All students,1,All students,40.2271381363882,1,0
472,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,SD,South Dakota,TOTAL,All students,1,All students,241.58894696354,1,0
473,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,SD,South Dakota,TOTAL,All students,1,All students,35.984101899541,1,0
474,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,SD,South Dakota,TOTAL,All students,1,All students,29.0264687218055,1,0
475,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,TN,Tennessee,TOTAL,All students,1,All students,6.50799250952684,1,0
476,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,TN,Tennessee,TOTAL,All students,1,All students,41.2202907083982,1,0
477,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,TN,Tennessee,TOTAL,All students,1,All students,236.692515382765,1,0
478,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,TN,Tennessee,TOTAL,All students,1,All students,29.4747928840476,1,0
479,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,TN,Tennessee,TOTAL,All students,1,All students,31.0796935946685,1,0
480,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,TX,Texas,TOTAL,All students,1,All students,8.32024652746185,1,0
481,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,TX,Texas,TOTAL,All students,1,All students,40.3693667222961,1,0
482,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,TX,Texas,TOTAL,All students,1,All students,240.943670668029,1,0
483,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,TX,Texas,TOTAL,All students,1,All students,32.8623433465969,1,0
484,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,TX,Texas,TOTAL,All students,1,All students,30.796707458752,1,0
485,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,UT,Utah,TOTAL,All students,1,All students,9.45187548996382,1,0
486,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,UT,Utah,TOTAL,All students,1,All students,36.0501558316312,1,0
487,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,UT,Utah,TOTAL,All students,1,All students,242.480766246533,1,0
488,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,UT,Utah,TOTAL,All students,1,All students,35.8897679626992,1,0
489,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,UT,Utah,TOTAL,All students,1,All students,32.0660829227437,1,0
490,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,VA,Virginia,TOTAL,All students,1,All students,12.4767096818995,1,0
491,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,VA,Virginia,TOTAL,All students,1,All students,36.4551158976517,1,0
492,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,VA,Virginia,TOTAL,All students,1,All students,248.041059058675,1,0
493,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,VA,Virginia,TOTAL,All students,1,All students,37.7532849635787,1,0
494,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,VA,Virginia,TOTAL,All students,1,All students,29.8430489912549,1,0
495,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,VT,Vermont,TOTAL,All students,1,All students,8.69569034934377,1,0
496,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,VT,Vermont,TOTAL,All students,1,All students,38.7388604495543,1,0
497,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,VT,Vermont,TOTAL,All students,1,All students,240.893297189484,1,0
498,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,VT,Vermont,TOTAL,All students,1,All students,33.5126687913307,1,0
499,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,VT,Vermont,TOTAL,All students,1,All students,31.9855028673053,1,0
500,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,WA,Washington,TOTAL,All students,1,All students,10.5020049710731,1,0
501,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,WA,Washington,TOTAL,All students,1,All students,38.0686872450764,1,0
502,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,WA,Washington,TOTAL,All students,1,All students,241.701000965358,1,0
503,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,WA,Washington,TOTAL,All students,1,All students,31.9143677005742,1,0
504,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,WA,Washington,TOTAL,All students,1,All students,32.6770640586286,1,0
505,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,WI,Wisconsin,TOTAL,All students,1,All students,8.88518330215658,1,0
506,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,WI,Wisconsin,TOTAL,All students,1,All students,37.6609039878708,1,0
507,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,WI,Wisconsin,TOTAL,All students,1,All students,240.389213393097,1,0
508,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,WI,Wisconsin,TOTAL,All students,1,All students,32.949217208698,1,0
509,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,WI,Wisconsin,TOTAL,All students,1,All students,32.1470690914316,1,0
510,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,WV,West Virginia,TOTAL,All students,1,All students,5.18466833066342,1,0
511,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,WV,West Virginia,TOTAL,All students,1,All students,43.5260555141714,1,0
512,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,WV,West Virginia,TOTAL,All students,1,All students,236.057018907755,1,0
513,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,WV,West Virginia,TOTAL,All students,1,All students,29.7733984404796,1,0
514,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,WV,West Virginia,TOTAL,All students,1,All students,30.083677635121,1,0
515,2017,R3,2017,1,Grade 4,ALD:AD,MAT,4,MRPCM,WY,Wyoming,TOTAL,All students,1,All students,10.0031752376188,1,0
516,2017,R3,2017,1,Grade 4,ALD:BA,MAT,4,MRPCM,WY,Wyoming,TOTAL,All students,1,All students,37.8337239032063,1,0
517,2017,R3,2017,1,Grade 4,MN:MN,MAT,4,MRPCM,WY,Wyoming,TOTAL,All students,1,All students,247.820619209134,1,0
518,2017,R3,2017,1,Grade 4,ALD:PR,MAT,4,MRPCM,WY,Wyoming,TOTAL,All students,1,All students,40.7792687435053,1,0
519,2017,R3,2017,1,Grade 4,SD:SD,MAT,4,MRPCM,WY,Wyoming,TOTAL,All students,1,All students,27.9833563664339,1,0
520,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,AK,Alaska,TOTAL,All students,1,All students,5.31105023590964,1,0
521,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,AK,Alaska,TOTAL,All students,1,All students,39.690383365297,1,0
522,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,AK,Alaska,TOTAL,All students,1,All students,232.307478546218,1,0
523,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,AK,Alaska,TOTAL,All students,1,All students,27.8555084099376,1,0
524,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,AK,Alaska,TOTAL,All students,1,All students,34.000677504813,1,0
525,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,AL,Alabama,TOTAL,All students,1,All students,3.38160031361482,1,0
526,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,AL,Alabama,TOTAL,All students,1,All students,43.3941759607694,1,0
527,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,AL,Alabama,TOTAL,All students,1,All students,229.651002236322,1,0
528,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,AL,Alabama,TOTAL,All students,1,All students,24.7154648851373,1,0
529,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,AL,Alabama,TOTAL,All students,1,All students,31.6987301061692,1,0
530,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,AR,Arkansas,TOTAL,All students,1,All students,4.52731369804673,1,0
531,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,AR,Arkansas,TOTAL,All students,1,All students,41.8669236976035,1,0
532,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,AR,Arkansas,TOTAL,All students,1,All students,233.252134193681,1,0
533,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,AR,Arkansas,TOTAL,All students,1,All students,28.7214466144615,1,0
534,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,AR,Arkansas,TOTAL,All students,1,All students,32.4879371081593,1,0
535,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,AZ,Arizona,TOTAL,All students,1,All students,7.31828018934187,1,0
536,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,AZ,Arizona,TOTAL,All students,1,All students,40.1423521035639,1,0
537,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,AZ,Arizona,TOTAL,All students,1,All students,237.610210406623,1,0
538,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,AZ,Arizona,TOTAL,All students,1,All students,30.0272076599739,1,0
539,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,AZ,Arizona,TOTAL,All students,1,All students,31.9430467877081,1,0
540,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,CA,California,TOTAL,All students,1,All students,6.93843863362387,1,0
541,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,CA,California,TOTAL,All students,1,All students,40.9499901871485,1,0
542,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,CA,California,TOTAL,All students,1,All students,234.721975584843,1,0
543,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,CA,California,TOTAL,All students,1,All students,26.6885806907104,1,0
544,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,CA,California,TOTAL,All students,1,All students,32.7405480283817,1,0
545,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,CO,Colorado,TOTAL,All students,1,All students,10.4075535222056,1,0
546,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,CO,Colorado,TOTAL,All students,1,All students,36.0152266283403,1,0
547,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,CO,Colorado,TOTAL,All students,1,All students,241.865586480222,1,0
548,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,CO,Colorado,TOTAL,All students,1,All students,34.0537832380533,1,0
549,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,CO,Colorado,TOTAL,All students,1,All students,33.5264070872072,1,0
550,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,CT,Connecticut,TOTAL,All students,1,All students,10.0900793807592,1,0
551,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,CT,Connecticut,TOTAL,All students,1,All students,37.4623057404592,1,0
552,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,CT,Connecticut,TOTAL,All students,1,All students,243.259501751646,1,0
553,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,CT,Connecticut,TOTAL,All students,1,All students,34.9076153240185,1,0
554,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,CT,Connecticut,TOTAL,All students,1,All students,31.2535748865794,1,0
555,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,DC,District of Columbia,TOTAL,All students,1,All students,8.24839801482834,1,0
556,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,DC,District of Columbia,TOTAL,All students,1,All students,38.99028920521,1,0
557,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,DC,District of Columbia,TOTAL,All students,1,All students,234.635176052935,1,0
558,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,DC,District of Columbia,TOTAL,All students,1,All students,25.9087966176155,1,0
559,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,DC,District of Columbia,TOTAL,All students,1,All students,34.4282521937684,1,0
560,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,DE,Delaware,TOTAL,All students,1,All students,9.35455061996859,1,0
561,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,DE,Delaware,TOTAL,All students,1,All students,39.5966213395811,1,0
562,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,DE,Delaware,TOTAL,All students,1,All students,239.319659530785,1,0
563,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,DE,Delaware,TOTAL,All students,1,All students,29.7867104359189,1,0
564,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,DE,Delaware,TOTAL,All students,1,All students,32.7722398619761,1,0
565,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,FL,Florida,TOTAL,All students,1,All students,9.1858556653094,1,0
566,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,FL,Florida,TOTAL,All students,1,All students,39.8305228809104,1,0
567,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,FL,Florida,TOTAL,All students,1,All students,245.957606496751,1,0
568,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,FL,Florida,TOTAL,All students,1,All students,38.3441964207053,1,0
569,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,FL,Florida,TOTAL,All students,1,All students,27.9825407743397,1,0
570,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,GA,Georgia,TOTAL,All students,1,All students,8.41471952579855,1,0
571,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,GA,Georgia,TOTAL,All students,1,All students,40.7481530984591,1,0
572,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,GA,Georgia,TOTAL,All students,1,All students,237.64845420903,1,0
573,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,GA,Georgia,TOTAL,All students,1,All students,28.0714528024164,1,0
